koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_steff_err1,koi_model_snr
0,1,0,151,757.0
1,0,0,166,9.1
0,1,0,169,732.5
0,1,0,79,454.1
0,1,0,211,4578.3
0,1,0,70,967.7
0,0,1,290,12.0
0,1,0,158,3617.5
0,0,1,160,9.6
1,0,1,164,23.6
1,0,1,185,35.7
0,1,0,81,3181.5
0,1,0,166,3487.5
0,1,0,151,1054.4
0,1,0,163,1307.0
1,0,0,152,15.6
1,0,0,155,2121.8
0,1,1,150,13.6
0,1,0,141,2338.3
1,0,0,193,17.0
1,0,0,108,1292.0
0,1,0,135,939.5
0,0,0,167,8.7
0,0,1,152,11.0
0,0,0,154,20.5
0,1,0,195,2274.7
0,0,0,198,12.4
0,0,0,151,7.9
0,1,0,164,1545.8
0,0,1,153,31.4
0,0,1,64,11.9
0,0,1,159,16.1
0,0,0,154,15.6
0,0,0,181,8.3
1,0,0,185,6.2
0,1,0,75,4885.3
0,0,0,170,10.1
0,1,1,154,94.0
1,0,0,61,68.2
0,0,0,83,6.0
0,0,0,175,10.1
0,0,0,174,9.8
0,0,0,82,9.1
0,0,0,93,9.3
0,1,0,76,724.0
0,1,0,178,87.9
1,0,1,164,12.6
1,0,0,154,11.7
0,0,1,157,10.0
0,0,1,72,11.9
0,1,0,150,524.8
0,1,0,175,14.7
1,0,1,205,49.6
1,0,1,157,36.0
0,0,1,161,12.9
0,0,0,160,14.2
0,0,1,152,10.9
0,1,0,166,2731.0
1,0,0,254,9.1
1,0,0,167,11.5
1,0,0,118,23.4
1,0,0,151,28.9
1,0,0,186,14.0
0,0,1,179,14.4
0,0,0,141,14.8
0,0,0,143,7.3
0,1,0,151,2177.0
0,1,0,189,2607.6
1,0,0,207,3152.6
1,0,0,186,8.0
0,1,0,159,252.0
0,0,1,171,7.2
0,1,0,152,2387.8
1,0,0,109,15.9
0,0,0,169,7.9
0,1,0,144,645.9
0,1,0,131,2098.9
0,1,0,147,969.3
0,1,0,153,742.1
0,0,0,83,8.5
0,1,0,156,2599.0
0,1,0,168,4542.8
0,1,0,251,370.6
0,0,0,72,9.3
0,1,0,138,1144.8
0,1,0,176,237.7
0,0,0,74,10.7
0,0,0,95,9.7
0,0,0,104,11.1
1,0,0,160,14.3
0,1,0,181,3230.4
0,1,0,162,187.0
1,0,0,182,8.2
0,1,0,203,217.7
0,0,0,77,10.7
0,1,0,213,181.4
0,1,0,159,1564.3
0,0,0,158,10.2
1,0,0,80,9.6
0,1,0,74,3469.5
0,0,0,148,41.8
1,0,0,174,2085.7
1,0,0,219,21.4
0,0,0,78,10.3
1,0,0,194,22.5
0,0,1,162,15.0
0,0,0,165,9.0
0,1,0,155,593.6
0,1,0,170,2152.8
1,0,0,212,45.0
0,1,0,184,16.8
1,0,0,214,16.0
0,1,0,181,1107.7
0,0,0,79,8.8
0,1,0,157,347.5
1,0,0,169,7.7
0,0,1,125,11.3
0,1,0,77,395.3
1,0,0,246,133.4
0,1,0,180,2246.9
0,0,0,154,11.2
0,1,0,166,873.6
0,1,0,180,820.9
0,1,1,170,200.9
1,0,0,163,12.4
0,1,0,152,1289.0
0,0,0,76,9.1
0,0,1,83,16.0
0,0,0,177,8.6
0,0,0,83,10.4
0,0,0,164,9.6
0,0,0,195,13.2
0,0,0,161,6.4
0,1,0,77,893.0
0,1,0,147,140.4
0,0,0,188,9.2
0,0,1,168,9.7
0,1,1,154,331.7
0,1,0,173,5148.8
0,1,0,176,961.9
1,0,1,90,7.8
0,0,0,160,8.7
0,1,0,196,6873.9
0,1,0,239,2584.7
0,1,0,179,5258.2
0,1,0,181,665.5
0,0,0,153,8.1
0,1,1,54,9.8
0,1,0,83,5027.8
0,1,0,225,861.6
0,1,0,183,5776.1
0,0,1,187,12.4
0,1,0,161,2857.7
1,0,0,173,9.7
0,0,0,118,13.2
1,0,0,192,2895.8
0,0,0,171,11.5
0,0,1,84,9.1
0,1,0,177,2947.8
0,1,0,170,2499.7
0,1,0,172,840.7
1,0,0,338,5.2
1,0,0,174,256.3
0,1,0,189,669.6
0,0,0,162,7.4
1,0,0,188,35.3
0,0,0,162,10.8
1,0,0,169,5246.5
0,0,0,156,8.1
0,0,0,166,6.7
0,0,1,135,20.3
0,0,0,167,9.2
0,1,0,153,582.0
0,0,0,125,9.2
1,0,1,146,9.2
0,0,0,189,12.1
1,0,1,160,19.4
0,0,0,192,10.8
0,1,0,177,252.3
0,1,0,157,249.5
1,0,0,227,13.5
0,1,0,162,1133.5
1,0,1,166,10.9
0,1,1,203,57.4
0,1,0,74,25.8
1,0,0,194,11.2
0,1,0,192,201.9
0,0,0,163,13.8
0,1,1,169,295.6
0,0,0,150,7.5
0,1,1,181,12.4
1,0,0,78,9.4
0,0,0,125,7.2
0,0,0,146,12.0
0,0,1,188,13.2
0,1,0,207,4484.5
0,1,0,148,1446.7
1,0,0,152,44.1
0,1,0,214,1174.5
0,0,0,170,10.7
0,1,0,136,548.3
0,0,0,181,10.5
0,1,0,147,1253.6
0,1,0,160,529.0
0,0,1,152,9.8
0,1,0,204,5324.6
0,0,0,150,11.9
0,1,0,160,781.2
0,0,1,186,10.9
0,0,0,182,9.3
0,1,0,158,485.0
0,0,0,174,9.8
0,0,0,165,8.5
0,0,1,0,25.2
0,0,0,71,10.1
0,0,0,106,7.8
0,1,0,50,439.3
0,1,0,166,252.8
0,1,0,233,997.9
1,0,0,175,8.6
1,0,0,153,11.5
0,1,0,123,210.7
1,0,0,169,10.4
0,0,1,184,16.5
0,0,1,170,13.4
1,0,1,169,9.5
1,0,0,169,6.9
1,0,0,153,14.1
0,0,0,115,14.4
1,0,0,237,22.8
1,0,0,214,36.9
0,0,0,57,9.7
0,0,0,150,13.2
0,0,0,83,9.7
1,0,0,165,11.0
1,0,0,176,2637.0
0,0,0,164,8.7
0,1,1,117,36.1
1,0,0,172,25.2
0,0,0,227,6.6
1,0,1,171,43.8
0,1,0,179,105.8
0,1,1,184,8.4
1,0,0,165,130.3
0,0,0,167,8.1
0,0,1,60,11.9
1,0,0,146,13.7
0,0,0,185,6.8
0,0,1,59,15.0
1,0,0,160,17.3
1,0,0,276,12.0
0,0,0,132,11.3
1,0,0,175,27.9
0,0,0,298,8.7
1,0,1,153,14.3
1,0,1,190,16.5
1,0,1,197,18.3
1,0,0,153,3567.5
1,0,1,173,18.1
1,0,0,155,28.8
0,0,0,187,29.0
0,0,0,215,19.0
0,0,0,50,10.4
0,0,0,159,6.2
1,0,0,186,31.0
1,0,0,225,104.9
0,0,0,188,11.2
0,1,0,105,1969.5
0,1,0,133,912.7
0,1,1,95,17.9
1,0,0,52,13.0
0,1,0,185,7.0
0,1,0,162,2434.8
0,1,0,145,1763.5
0,0,0,81,9.0
0,0,0,153,14.6
1,0,0,164,7.3
0,1,0,167,347.6
1,0,0,179,24.3
1,0,0,109,7.1
0,0,0,129,7.7
0,1,0,160,635.5
0,0,0,70,18.6
0,0,0,210,8.4
0,1,0,156,683.7
0,0,1,182,9.6
0,1,0,169,5131.4
0,0,0,78,9.5
1,0,0,173,1219.8
1,0,0,105,8.0
0,0,0,189,11.0
1,0,0,78,7.4
0,1,0,175,1856.9
0,1,0,76,1178.5
0,0,0,75,9.8
0,0,0,124,9.3
0,0,1,204,16.0
0,0,0,171,13.3
0,0,0,174,9.1
1,0,0,78,8.9
0,1,0,166,152.9
0,1,0,167,2435.4
0,0,0,190,9.7
0,1,0,156,585.4
0,1,0,169,3245.9
0,1,0,184,4696.8
1,0,1,146,14.2
1,0,0,190,8.2
0,0,1,169,7.9
0,1,0,165,156.8
0,0,0,78,8.5
0,0,0,151,8.3
1,0,0,190,711.8
1,0,0,195,6.9
0,0,1,157,13.4
0,1,0,173,1203.4
1,0,0,157,7.7
1,0,0,190,141.5
0,1,0,188,2281.0
0,1,0,201,3642.0
0,1,0,148,2164.4
1,0,0,146,35.1
0,0,0,125,11.3
0,1,0,166,1347.9
0,0,0,186,7.0
0,1,0,185,1751.1
0,0,0,157,7.8
0,1,0,203,6579.3
0,1,0,171,2051.3
0,1,0,174,3497.6
0,0,0,171,21.9
0,1,0,155,680.4
0,0,0,117,17.6
0,0,0,194,10.1
0,1,0,152,3095.0
0,1,0,143,445.3
0,0,0,78,13.9
0,0,1,195,28.4
0,0,0,161,9.1
0,1,0,123,337.2
1,0,0,161,66.6
1,0,1,165,22.6
0,1,0,118,2236.7
1,0,1,196,15.7
0,1,0,153,103.1
1,0,1,191,189.9
1,0,0,75,21.5
0,1,0,214,472.8
0,0,0,116,7.5
0,1,0,79,1599.1
1,0,0,297,9.3
0,1,0,166,4284.2
0,1,0,142,542.2
0,1,0,162,5758.7
0,0,0,80,7.2
1,0,0,235,3250.1
0,0,1,128,16.7
1,0,1,175,18.8
0,1,0,172,669.1
0,0,0,154,10.8
0,0,0,85,10.5
0,1,0,172,2890.7
0,0,0,182,12.1
0,1,1,58,13.5
0,1,0,157,675.7
0,1,0,178,920.8
0,0,0,157,11.6
0,1,0,226,548.5
1,0,0,153,35.9
0,0,0,166,13.9
1,0,0,182,54.0
0,1,0,152,912.0
0,1,0,192,16.3
0,1,0,173,849.3
1,0,0,73,1120.8
0,1,0,221,404.8
0,0,1,145,13.0
0,1,0,191,936.1
0,1,0,214,873.7
0,0,0,69,9.0
1,0,0,153,1093.2
0,1,1,168,12.3
0,1,0,77,1845.6
0,1,0,163,2456.3
0,0,0,100,39.7
0,1,1,158,272.0
0,0,0,168,52.0
0,0,0,136,32.0
0,1,1,190,77.8
0,0,0,121,10.0
0,0,0,125,9.7
0,1,0,197,98.6
0,1,0,150,890.3
0,0,0,181,12.0
0,1,0,151,2141.3
0,0,1,146,10.2
0,0,0,172,5.6
0,1,0,171,696.5
0,1,0,166,1607.2
0,1,0,159,2981.6
1,0,0,181,32.5
0,1,1,56,33.3
0,0,0,112,10.3
0,1,1,166,9.3
0,0,0,161,10.7
0,1,0,154,541.4
1,0,1,77,18.1
1,0,0,134,45.8
0,1,0,164,1737.7
0,0,0,170,8.3
0,0,0,78,11.7
0,0,0,200,8.6
0,1,0,161,101.1
0,0,1,180,11.5
0,1,1,174,14.3
0,1,0,196,90.4
1,0,0,152,15.9
0,0,0,158,10.3
0,1,0,164,449.0
0,0,0,76,12.5
1,0,0,101,17.9
0,0,1,121,10.8
0,1,0,172,2594.9
0,1,0,164,386.1
1,0,0,216,18.1
0,0,0,148,18.2
0,0,0,222,10.1
0,0,0,116,13.0
0,1,0,171,1587.6
0,0,0,189,8.8
0,0,0,82,9.4
1,0,0,50,9.8
0,0,0,78,10.8
0,0,0,161,15.4
0,0,0,181,13.0
1,0,0,76,182.5
0,0,1,182,10.5
0,0,0,180,9.2
0,1,0,180,664.1
0,1,1,125,10.1
0,0,0,141,12.9
0,0,0,170,13.2
0,0,0,159,16.1
1,0,0,163,6.3
0,0,0,168,10.6
0,0,0,129,27.0
1,0,0,187,20.4
0,1,0,168,2595.9
0,0,1,176,10.8
1,0,1,140,10.6
0,0,0,86,10.0
0,1,0,70,1126.4
0,0,0,146,10.0
0,1,1,189,1589.6
1,0,0,169,893.6
0,0,0,261,10.2
0,1,0,454,3733.6
0,1,0,163,154.4
0,1,0,165,1364.9
0,0,1,152,11.1
1,0,1,163,16.2
0,0,0,167,13.0
0,0,1,175,13.0
1,0,0,177,13.2
0,1,0,210,354.7
0,0,0,183,486.4
1,0,0,114,3.7
0,0,0,169,9.3
0,1,0,176,877.8
0,1,0,74,7486.2
0,0,0,157,9.8
1,0,0,175,486.3
1,0,0,132,109.9
0,1,0,101,1837.9
0,1,0,182,2409.8
1,0,1,156,92.4
1,0,1,177,14.0
0,1,0,173,1329.6
0,1,0,146,6104.8
0,1,0,193,673.3
0,1,0,183,1157.5
1,0,0,149,9.4
1,0,0,158,16.3
0,0,1,217,11.7
1,0,0,144,10.4
0,1,1,159,18.0
0,0,0,179,11.9
1,0,0,157,8.2
0,0,0,149,10.2
1,0,0,178,6.6
0,1,1,331,37.0
0,1,0,167,240.0
1,0,0,193,5.7
1,0,0,170,5.7
0,0,0,149,22.0
0,1,0,170,5156.6
0,0,0,180,21.6
0,0,1,151,12.1
0,1,1,247,7.8
0,1,0,159,3990.5
0,0,0,199,10.3
1,0,0,196,5.9
0,1,0,171,2964.7
0,1,1,79,62.5
1,0,1,158,15.5
0,1,0,204,166.3
1,0,0,159,11.4
1,0,0,168,79.9
0,0,0,58,10.1
0,0,0,81,12.0
0,0,0,89,11.5
0,0,0,152,11.7
1,0,1,190,19.6
1,0,0,59,9.0
1,0,1,175,14.3
0,0,1,132,13.6
1,0,0,163,137.3
0,0,0,150,8.1
0,0,0,78,15.5
0,0,1,175,9.2
0,0,0,176,10.5
1,0,0,181,6.2
1,0,0,170,5.5
0,0,0,172,7.9
0,0,0,159,10.6
0,0,1,188,13.1
0,1,0,166,2055.9
0,0,1,132,25.5
0,1,0,154,1337.0
0,0,0,76,11.4
0,0,1,196,16.8
1,0,1,162,231.4
1,0,0,164,2278.9
0,0,0,161,8.1
0,1,0,75,568.7
0,1,0,163,836.0
1,0,0,151,10.6
0,1,0,166,2039.1
0,1,0,169,563.9
0,0,0,180,9.5
0,0,0,63,8.2
0,0,0,83,10.5
0,1,0,163,7056.8
0,0,0,157,1500.7
0,1,0,175,469.5
1,0,0,186,285.2
1,0,1,230,9.6
0,1,1,71,37.1
0,1,1,190,20.6
0,0,0,173,12.7
1,0,0,141,6.9
0,0,0,156,12.3
0,1,0,160,401.5
0,1,0,434,2171.4
0,1,0,141,1509.3
0,1,0,78,4093.9
0,0,0,190,9.3
1,0,1,187,8.5
0,0,1,114,12.7
0,1,0,152,1496.8
0,0,0,136,11.4
0,1,0,146,5083.9
0,1,0,161,4638.1
0,1,1,156,98.1
0,0,0,157,10.4
0,0,1,189,17.8
0,0,0,169,8.1
0,0,1,138,10.4
1,0,0,154,13.0
0,1,0,157,431.3
0,0,1,175,12.1
0,1,0,188,7428.7
0,0,0,81,31.7
0,1,0,159,587.2
0,1,0,193,526.6
0,1,1,157,23.5
1,0,0,143,13.8
1,0,0,175,8.8
0,0,0,98,124.6
0,0,0,170,9.4
0,0,0,166,7.3
0,1,0,165,5547.2
0,1,0,58,1708.1
0,1,0,151,514.4
0,0,0,183,1149.7
0,1,0,136,801.7
0,0,0,46,9.9
0,1,0,160,489.6
0,0,0,113,12.0
0,1,0,177,7878.0
0,1,0,185,533.9
0,0,0,75,11.5
0,0,0,74,8.9
0,1,0,176,394.4
0,0,1,75,9.0
0,1,0,159,485.8
0,0,0,152,9.1
1,0,0,160,27.9
0,1,0,201,1752.6
0,1,0,169,5552.2
0,1,0,237,601.5
0,1,1,165,23.5
1,0,0,70,14.2
0,0,0,190,10.2
0,0,0,106,15.2
0,0,0,184,19.9
0,0,0,180,9.6
0,1,0,158,13.8
0,0,0,163,10.5
1,0,0,149,21.0
0,1,0,158,262.6
0,0,0,149,8.0
0,1,0,182,18.0
0,0,0,232,5.7
1,0,1,159,18.9
0,1,0,50,107.4
0,1,0,151,312.3
0,0,0,194,17.8
1,0,0,120,49.6
1,0,1,109,46.5
0,1,0,157,41.0
0,0,0,161,6.8
0,1,0,199,3684.9
0,1,0,156,3458.3
0,1,0,163,4541.1
1,0,0,173,9.2
0,0,0,172,7.5
0,1,0,175,5312.7
1,0,0,149,6.9
1,0,0,158,5.3
0,0,0,47,25.2
0,0,0,82,8.6
0,1,0,176,6581.3
1,0,1,181,22.6
0,1,0,169,1483.2
1,0,0,113,27.0
0,0,0,81,9.1
0,0,0,82,10.4
0,0,1,154,9.6
0,1,0,180,1215.8
0,1,0,152,1495.4
0,1,1,166,398.1
0,1,0,178,3902.3
0,1,0,199,1876.9
0,0,1,174,13.0
0,1,0,182,711.4
1,0,0,176,1408.6
0,0,1,154,11.2
1,0,1,79,14.7
0,0,1,153,14.8
1,0,0,166,11.0
1,0,0,100,161.3
0,1,0,200,32.9
1,0,1,48,190.8
0,1,0,145,1517.7
1,0,0,158,19.2
0,0,1,174,13.8
0,1,0,182,202.0
0,1,0,161,2624.6
0,0,0,159,20.8
0,0,0,152,9.9
0,1,0,170,1694.6
0,1,0,143,1157.6
0,1,0,161,173.2
0,1,0,175,1268.7
0,1,0,160,1451.7
1,0,0,146,12.2
0,1,1,159,82.6
0,1,1,176,182.9
0,1,0,159,2341.5
0,0,1,146,10.1
0,1,0,212,977.2
0,1,0,166,1959.2
0,0,0,103,10.4
0,1,1,145,13.1
0,0,0,141,9.8
1,0,0,140,6.7
1,0,0,60,7.7
1,0,0,197,9.3
0,0,1,173,43.1
0,0,0,169,12.7
1,0,0,146,10.1
0,1,0,57,117.0
0,1,0,192,2309.2
0,0,0,149,10.1
0,0,1,171,14.3
1,0,0,177,11.2
0,0,0,77,10.7
1,0,0,68,14.2
0,1,0,62,1942.5
1,0,0,228,6.7
0,1,0,84,4563.5
0,1,0,216,419.9
0,1,0,169,3830.9
0,0,0,168,10.0
0,0,0,155,10.3
0,1,0,165,2642.2
0,0,0,81,9.9
1,0,0,228,24.3
1,0,0,169,79.8
1,0,0,204,3.4
0,1,0,157,997.0
1,0,0,152,7.8
0,1,0,155,584.6
1,0,0,165,12.0
0,0,0,77,16.4
1,0,0,120,8.3
0,0,0,78,9.0
0,1,0,228,5784.8
0,0,0,151,23.0
1,0,0,155,272.8
0,0,0,150,9.7
1,0,1,190,8.0
1,0,0,163,7.1
0,1,0,154,531.5
1,0,0,246,26.1
1,0,1,160,14.9
1,0,0,197,33.3
1,0,0,125,79.8
0,1,0,186,884.9
0,1,0,170,4313.4
0,1,0,163,1280.3
0,0,1,190,15.9
0,0,1,78,8.2
1,0,0,188,63.4
0,1,1,136,181.3
0,1,0,197,4262.1
1,0,0,188,12.8
0,1,0,77,4262.9
1,0,1,161,16.9
1,0,0,172,24.2
0,0,0,170,11.4
0,0,0,57,16.4
0,0,0,147,9.9
0,0,0,173,9.3
0,0,1,151,20.2
1,0,0,181,385.4
0,1,0,240,51.1
1,0,0,86,15.7
0,0,0,159,7.8
1,0,0,158,21.3
0,1,0,160,1797.4
0,1,1,181,296.0
0,0,1,190,23.3
0,1,0,163,1186.0
0,0,1,107,10.5
0,1,1,70,16.3
0,1,1,174,86.2
0,0,1,177,9.2
0,1,0,192,9.6
1,0,0,280,8.9
0,0,1,164,9.5
0,0,1,161,7.4
0,1,1,192,19.5
0,0,1,197,7.4
0,0,0,155,23.1
1,0,0,177,160.1
0,1,0,151,41.9
0,0,0,83,29.7
1,0,0,74,30.5
0,0,0,100,12.4
1,0,0,130,16.6
1,0,1,152,13.7
1,0,0,158,10.3
1,0,0,88,9.8
0,1,0,166,251.4
1,0,0,79,12.3
1,0,0,153,16.4
1,0,0,169,8.5
1,0,0,169,13.4
1,0,0,162,10.8
1,0,0,106,7.0
0,1,1,89,147.7
0,0,1,92,9.8
0,1,0,178,2019.4
0,1,0,152,2008.1
0,0,0,167,12.6
1,0,1,165,40.3
0,0,0,180,7.7
0,0,1,149,9.4
0,0,0,169,8.1
1,0,1,190,15.7
0,0,1,182,8.7
0,0,0,44,56.9
0,0,1,218,45.6
0,1,0,179,28.2
0,0,0,193,22.1
0,0,0,172,17.6
0,0,0,156,20.3
0,0,0,169,11.6
1,0,0,190,9.1
1,0,1,0,9.3
0,1,0,169,25.1
1,0,0,169,8.4
1,0,0,74,10.2
0,0,0,195,15.1
1,0,0,178,16.4
0,0,0,91,8.4
1,0,0,169,20.5
0,1,1,63,8.9
1,0,0,147,16.5
1,0,0,164,15.3
0,1,0,133,459.9
0,1,0,70,8.9
0,0,1,67,20.3
0,1,0,181,6009.0
1,0,1,186,25.8
1,0,1,156,12.1
1,0,1,170,13.3
0,0,0,163,8.0
0,0,0,81,23.6
1,0,1,175,147.1
0,0,1,158,46.2
0,0,0,173,17.6
0,0,1,169,29.9
1,0,0,265,15.3
0,0,0,162,10.4
1,0,1,188,10.5
0,0,1,141,8.4
0,0,0,204,15.8
1,0,0,138,12.9
1,0,0,79,7.7
1,0,0,183,8.6
1,0,0,76,9.2
1,0,0,166,9.2
1,0,0,181,13.4
1,0,0,166,8.5
0,0,0,164,8.1
1,0,0,191,12.9
1,0,0,100,9.5
0,1,0,151,553.0
1,0,0,200,2585.5
0,0,0,194,15.2
1,0,0,228,106.8
0,0,0,68,11.4
1,0,1,55,14.4
1,0,0,83,6.4
0,0,0,196,30.2
0,0,0,71,21.2
0,0,0,169,18.1
0,0,0,79,22.9
0,0,0,78,17.3
0,0,1,186,12.6
0,0,1,153,9.9
0,0,1,214,11.6
0,0,1,156,10.3
1,0,0,157,25.7
1,0,1,183,6.3
0,0,1,170,22.1
1,0,0,160,11.1
1,0,0,193,14.4
1,0,0,163,10.1
1,0,0,132,10.1
1,0,0,180,9.0
0,1,0,151,2450.1
0,1,1,144,40.3
0,0,0,82,8.6
0,1,0,167,8168.6
0,0,0,165,14.0
1,0,0,124,14.8
0,0,0,190,8.4
0,0,1,193,9.6
1,0,1,182,16.2
1,0,0,218,94.0
0,0,0,163,12.9
0,1,0,224,137.3
0,0,1,189,13.1
0,0,1,169,23.3
0,0,0,155,20.9
0,1,0,177,26.8
1,0,1,152,10.5
0,0,0,50,9.5
1,0,1,163,10.8
0,0,1,161,8.4
1,0,0,140,11.9
1,0,0,166,12.2
1,0,0,266,15.1
1,0,0,183,8.6
0,0,1,154,9.4
1,0,0,133,17.4
1,0,0,180,13.2
1,0,0,154,10.6
1,0,0,108,15.1
0,1,0,161,3314.7
0,1,0,220,951.4
0,1,0,192,1003.0
0,1,0,158,996.8
1,0,0,184,8.2
1,0,1,161,27.0
0,0,1,184,17.4
0,1,1,83,7.6
0,0,1,165,11.6
1,0,0,39,14.0
1,0,0,185,8.5
1,0,0,176,60.2
1,0,0,59,17.0
0,1,1,76,28.1
0,1,1,155,28.1
0,0,0,71,17.6
0,0,0,105,16.3
0,0,0,170,20.2
1,0,0,161,8.5
0,1,0,225,949.0
0,0,1,172,8.1
1,0,0,158,20.7
1,0,0,197,9.2
1,0,0,57,13.1
1,0,0,169,9.5
1,0,0,158,13.0
1,0,0,126,13.2
0,0,0,87,9.6
0,0,0,155,6.7
0,1,0,174,317.3
0,1,0,118,3272.4
0,0,0,76,9.5
1,0,0,175,1194.9
0,1,0,216,1096.1
0,0,0,150,12.3
0,1,0,178,672.7
0,0,1,70,9.4
0,1,0,201,15.3
0,0,1,69,170.0
1,0,0,148,9.2
0,0,1,166,7.3
0,0,0,58,22.6
1,0,0,174,18.0
1,0,1,161,8.2
1,0,1,166,8.3
1,0,1,175,43.3
0,0,0,188,14.5
0,0,0,175,26.3
0,0,0,77,32.4
0,0,0,77,101.1
0,0,0,70,168.3
0,0,0,192,14.4
0,0,0,151,11.7
0,0,0,142,9.2
0,0,0,153,8.2
0,1,1,151,104.2
0,0,0,66,6.0
0,0,0,162,9.7
0,0,1,80,16.8
1,0,0,180,15.0
1,0,0,145,11.6
1,0,0,152,6.8
0,0,0,174,10.5
1,0,0,191,6.6
0,0,1,225,8.6
0,0,0,74,6.7
1,0,0,182,15.4
0,1,0,200,1753.5
0,1,0,198,2074.5
0,0,1,162,12.3
0,0,0,184,8.9
1,0,0,149,12.7
0,0,1,158,10.1
1,0,0,184,9.9
0,0,0,120,6.5
1,0,0,172,10.0
0,0,0,182,10.0
1,0,0,151,6.8
0,0,0,144,8.0
0,0,0,172,13.7
0,0,0,157,15.2
0,1,0,83,18.0
1,0,0,194,808.9
1,0,1,196,178.0
0,0,1,175,10.4
0,0,0,135,10.2
1,0,0,141,10.8
0,0,0,173,7.9
0,0,1,180,10.5
1,0,0,196,7.1
1,0,0,165,8.1
1,0,0,72,10.7
1,0,0,164,12.4
1,0,0,155,7.8
1,0,0,78,8.4
1,0,0,153,7.7
1,0,0,140,6.8
0,1,0,160,742.8
0,1,0,194,4129.6
0,1,0,183,2186.0
0,1,0,251,283.7
0,0,0,127,9.3
0,0,1,174,9.8
1,0,1,163,9.8
1,0,0,172,15.1
0,0,1,179,9.4
0,0,0,163,7.0
1,0,0,149,8.3
1,0,0,193,13.7
0,0,1,158,9.1
1,0,0,68,9.9
0,0,0,105,14.8
0,0,0,169,17.0
0,0,0,82,10.5
0,0,0,70,22.6
0,0,1,159,6.7
0,0,0,159,8.2
1,0,0,158,8.2
0,0,1,162,9.3
0,0,0,213,11.5
0,0,0,167,7.9
0,0,0,51,11.2
1,0,0,173,7.9
0,0,0,189,9.1
0,0,0,152,9.2
0,1,1,189,73.3
1,0,0,160,10.3
1,0,0,81,8.0
0,1,0,155,14.6
1,0,0,177,6.6
1,0,0,190,28.5
1,0,0,193,7.9
1,0,0,230,14.2
0,1,0,160,598.4
1,0,0,129,3072.5
0,1,1,171,16.4
0,0,0,158,8.1
0,0,0,156,9.5
1,0,0,182,11.1
0,0,0,165,9.3
1,0,1,181,20.8
0,1,0,111,40.4
1,0,0,175,12.0
1,0,0,177,206.2
0,0,0,153,13.1
1,0,0,159,9.2
1,0,0,156,7.7
0,0,1,172,75.3
0,1,1,81,38.3
0,1,1,194,17.6
0,0,0,193,17.8
1,0,1,146,21.8
0,0,0,152,9.9
1,0,1,122,11.8
0,0,0,190,8.1
0,0,1,214,13.5
1,0,0,52,8.5
0,1,0,165,20.6
1,0,1,161,18.0
1,0,0,144,11.9
0,0,0,144,14.9
1,0,0,174,11.4
1,0,0,167,13.9
0,0,0,181,15.7
1,0,0,121,7.5
0,0,0,169,6.0
1,0,0,185,10.3
1,0,0,117,28.4
0,1,0,211,1440.7
0,1,0,166,3017.9
0,1,0,169,2126.1
0,1,0,200,902.5
1,0,0,164,145.3
1,0,0,165,7.4
0,0,1,190,11.7
0,0,0,176,10.6
0,0,0,203,2.6
0,1,1,198,301.7
0,0,0,164,7.7
1,0,0,117,15.9
0,0,1,175,33.7
1,0,0,190,8.9
0,0,0,105,14.2
1,0,0,97,35.0
0,0,1,159,6.9
0,0,0,163,10.8
0,0,0,155,12.3
0,0,0,152,10.2
0,1,0,168,9.7
1,0,0,50,8.6
0,1,0,216,190.6
0,0,0,161,9.4
1,0,0,152,8.7
1,0,0,191,17.0
1,0,0,159,14.2
0,0,1,184,8.7
0,0,0,185,8.9
0,0,0,149,21.2
0,0,0,154,10.2
1,0,0,152,10.2
0,0,0,173,27.7
1,0,0,156,563.0
0,1,0,145,1595.1
0,1,0,169,822.9
1,0,0,249,55.2
1,0,0,162,19.6
1,0,1,59,24.9
0,0,1,163,9.1
0,0,0,169,10.6
0,0,0,163,8.6
1,0,0,330,12.1
1,0,0,199,7.2
0,0,0,193,10.2
1,0,1,76,10.9
0,0,1,131,15.9
0,1,0,176,41.1
0,0,1,166,15.4
0,0,1,186,13.3
1,0,0,154,10.9
1,0,0,171,14.4
1,0,0,168,13.4
1,0,0,190,8.6
1,0,0,161,7.3
1,0,0,184,8.1
1,0,0,169,17.0
1,0,0,161,11.2
1,0,0,160,18.1
1,0,1,159,8.6
1,0,0,142,7.3
1,0,0,164,8.8
0,1,1,174,23.3
0,0,0,197,10.3
0,1,0,144,1150.7
0,1,0,157,1834.5
0,1,0,178,1021.3
0,0,0,140,9.1
0,0,1,189,11.4
0,0,1,139,12.9
1,0,0,160,9.9
0,1,1,157,11.3
1,0,0,276,16.1
1,0,0,191,22.7
0,0,0,180,7.0
1,0,0,164,15.9
1,0,0,72,28.2
0,0,0,182,11.2
0,0,0,160,13.2
1,0,1,180,27.7
0,0,0,65,17.9
1,0,1,118,18.1
0,1,1,154,90.5
0,1,0,119,8.0
0,1,0,208,665.5
0,1,1,177,10.0
0,0,1,140,15.5
0,0,0,191,18.1
0,0,0,177,10.5
0,0,0,145,8.0
0,0,0,149,55.4
0,0,1,175,10.8
0,0,0,177,10.1
1,0,0,142,14.4
1,0,0,159,17.5
1,0,0,173,8.6
0,0,1,165,14.3
